,Time,BG,CGM,CHO,basal,bolus,LBGI,HBGI,Risk,state_0,state_1,state_2,state_3,state_4,state_5,state_6,state_7,state_8,state_9,state_10,state_11,state_12
1127,2018-01-01 18:47:00,56.65697265801835,44.488280973064604,0.0,0.021125,0.0,16.139974299568905,0.0,16.139974299568905,10.80704757901968,10.308018586415065,9.072369357196052,4.871669416294574,4.028226483690181,3.017414135176321,5.310345032733722,5.669739423809608,5.50238184339946,2.4979575156514526,6.123949738112369,6.144381092979691,4.708703366803617
1128,2018-01-01 18:48:00,57.387353436688805,45.069305223983385,0.0,0.021125,0.0,15.546868117578246,0.0,15.546868117578246,10.760926535160515,10.335117825273986,9.138903735774122,4.904923157896894,4.047241018547874,3.0218160504912084,5.317524597206464,5.670790412505979,5.5032272254994945,2.503167036639445,6.109619617176026,6.151300318713811,4.723120971734291
1129,2018-01-01 18:49:00,58.228317391433265,45.86319228380622,0.0,0.021125,0.0,14.886522134640884,0.0,14.886522134640884,10.714805536432145,10.357219622564783,9.199488209048782,4.939068975848134,4.068090873112603,3.0259311437877376,5.324670698065504,5.671860781849638,5.504073785775185,2.5080187488034196,6.095329418592052,6.157912352580845,4.739233706878896
1130,2018-01-01 18:50:00,59.18261545958019,46.865396018239736,0.0,0.021125,0.0,14.165363844843604,0.0,14.165363844843604,10.668684584964753,10.374962781642047,9.254507379555491,4.973836866102313,4.090669605027703,3.029779307901809,5.331770304837755,5.672948826478623,5.504921619329669,2.5125425531782626,6.081079603316573,6.164228425927676,4.756986849239565
1131,2018-01-01 18:51:00,60.25202708038294,48.07039879491545,0.0,0.021125,0.0,13.391362559217757,0.0,13.391362559217757,10.62256368298905,10.388870946213068,9.304346378366542,5.008974415456777,4.114845867164266,3.033378014952284,5.338811888779803,5.674052947432778,5.505770811777588,2.5167643921306704,6.066870634328864,6.170259194383381,4.776302951913093
1132,2018-01-01 18:52:00,61.43735824044413,49.47170952881414,0.0,0.021125,0.0,12.57374009707027,0.0,12.57374009707027,10.576442832841039,10.399378718653928,9.349376617223356,5.0442512481060096,4.140468757601736,3.0367426778695803,5.345785251653335,5.675171640736851,5.5066214398421724,2.5207068538002573,6.05270297654109,6.176014776683796,4.797084795936425
1133,2018-01-01 18:53:00,62.73846369956938,51.06188590811958,0.0,0.021125,0.0,11.722630660537526,0.0,11.722630660537526,10.530322036966973,10.40685076939551,9.389948395563625,5.079461367885183,4.167373389534653,3.0398869532401616,5.3526813762006515,5.676303487597567,5.507473571890498,2.524389679700921,6.038577096705066,6.181504790277875,4.819218835433252
1134,2018-01-01 18:54:00,64.15428751901425,52.832574922465476,0.0,0.021125,0.0,10.848717200449386,0.0,10.848717200449386,10.484201297928566,10.411596079913974,9.426387615407894,5.114423898932978,4.195386311660494,3.0428229957214477,5.359492295354342,5.677447145971289,5.508327268415607,2.5278301912716064,6.0244934633160465,6.186738384030751,4.842578886475453
1135,2018-01-01 18:55:00,65.68291705547439,54.77456685692565,0.0,0.021125,0.0,9.96286955627635,0.0,9.96286955627635,10.43808061840843,10.413878734660372,9.458994914614523,5.148982667171672,4.224330500945817,3.0455616722946264,5.3662109776355615,5.678601343296926,5.509182582472799,2.5310436486534584,6.010452546513526,6.191724268303004,4.867029840853458
1136,2018-01-01 18:56:00,67.32164645987126,56.87785879079972,0.0,0.021125,0.0,9.07580580231512,0.0,9.07580580231512,10.391960001215791,10.413926219146376,9.488046182317568,5.183004991756805,4.25402974116916,3.0481127430821506,5.37283122655421,5.679764870220318,5.510039560076373,2.5340435527976024,5.996454817979042,6.196470742654742,4.892431225103094
1137,2018-01-01 18:57:00,69.06704645539676,59.13172437565775,0.0,0.021125,0.0,8.19779320360222,0.0,8.19779320360222,10.345839449292464,10.411935885289267,9.513793823777858,5.216379980772828,4.284312284254478,3.050485014242753,5.379347592131716,5.680936575162793,5.510898240562124,2.536841900164364,5.982500750830984,6.200985721396088,4.918640468456887
